"ID","timest","tempc","tempf","SampleID","USE","H2FR","InertFR","EthFR","H2SV","InertSV","EthSV","LightValue","AmbientT","ThermoT","InternalT","ReactorSV","HydrogenPPM","RunTime"
"548","2013-06-20 09:08:02","23.29","73.922","","","475.09765625","498.046875","0","","","","929","23.29","402.25
","38.63
","400","56",""
"549","2013-06-20 09:08:03","23.29","73.922","","","475.09765625","496.09375","0","","","","933","23.29","402.00
","38.63
","400","56",""
"550","2013-06-20 09:08:04","23.29","73.922","","","475.09765625","498.046875","0","","","","922","23.29","402.00
","38.63
","400","56",""
"551","2013-06-20 09:08:18","23.14","73.652","","","475.5859375","498.046875","0","","","","927","23.14","401.25
","38.63
","400","56",""
"552","2013-06-20 09:08:32","23.14","73.652","","","475.09765625","498.046875","0","","","","930","23.14","400.25
","38.56
","400","57",""
"553","2013-06-20 09:08:33","23.14","73.652","","","475.09765625","498.046875","0","","","","929","23.14","400.25
","38.56
","400","56",""
"554","2013-06-20 09:08:34","23.14","73.652","","","475.09765625","498.046875","0","","","","928","23.14","400.25
","38.56
","400","57",""
"555","2013-06-20 09:08:48","23.29","73.922","","","474.12109375","498.046875","0","","","","925","23.29","399.50
","38.44
","400","56",""
"556","2013-06-20 09:09:01","23.29","73.922","","","473.6328125","498.046875","0","","","","930","23.29","399.75
","38.50
","400","56",""
"557","2013-06-20 09:09:02","23.29","73.922","","","474.12109375","498.046875","0","","","","924","23.29","399.75
","38.50
","399","56",""
"558","2013-06-20 09:09:03","23.29","73.922","","","474.12109375","500","0","","","","932","23.29","399.75
","38.50
","400","56",""
"559","2013-06-20 09:09:04","23.29","73.922","","","474.12109375","500","0","","","","926","23.29","399.75
","38.50
","400","56",""
"560","2013-06-20 09:09:18","23.29","73.922","","","473.6328125","498.046875","0","","","","931","23.29","399.50
","38.44
","400","57",""
"561","2013-06-20 09:09:32","23.29","73.922","","","472.65625","498.046875","0","","","","925","23.29","399.50
","38.38
","399","57",""
"562","2013-06-20 09:09:33","23.29","73.922","","","473.6328125","498.046875","0","","","","927","23.29","399.50
","38.38
","400","57",""
"563","2013-06-20 09:09:34","23.29","73.922","","","473.14453125","498.046875","0","","","","931","23.29","399.50
","38.44
","400","57",""
"564","2013-06-20 09:09:49","23.29","73.922","","","473.14453125","500","0","","","","923","23.29","400.25
","38.44
","399","57",""
"565","2013-06-20 09:10:01","23.29","73.922","","","471.6796875","498.046875","0","","","","930","23.29","400.75
","38.38
","400","56",""
"566","2013-06-20 09:10:02","23.29","73.922","","","472.16796875","498.046875","0","","","","922","23.29","400.75
","38.38
","400","56",""
"567","2013-06-20 09:10:03","23.29","73.922","","","472.16796875","498.046875","0","","","","931","23.29","400.75
","38.38
","400","56",""
"568","2013-06-20 09:10:04","23.29","73.922","","","472.65625","498.046875","0","","","","921","23.29","400.75
","38.44
","400","56",""
"569","2013-06-20 09:10:18","23.29","73.922","","","471.6796875","498.046875","0","","","","929","23.29","401.25
","38.44
","400","57",""
"570","2013-06-20 09:10:32","23.29","73.922","","","471.19140625","496.09375","0","","","","923","23.29","400.25
","38.38
","400","57",""
"571","2013-06-20 09:10:32","23.14","73.652","","","471.19140625","496.09375","0","","","","929","23.14","400.25
","38.38
","400","56",""
"572","2013-06-20 09:10:33","23.14","73.652","","","471.19140625","496.09375","0","","","","928","23.14","400.25
","38.38
","400","56",""
"573","2013-06-20 09:10:49","23.14","73.652","","","470.703125","498.046875","0","","","","932","23.14","399.25
","38.38
","399","56",""
"574","2013-06-20 09:11:01","23.14","73.652","","","469.7265625","498.046875","0","","","","932","23.14","399.00
","38.38
","399","56",""
"575","2013-06-20 09:11:02","23.14","73.652","","","469.23828125","498.046875","0","","","","922","23.14","399.00
","38.38
","400","56",""
"576","2013-06-20 09:11:03","23.14","73.652","","","469.7265625","496.09375","0","","","","930","23.14","398.75
","38.38
","400","56",""
"577","2013-06-20 09:11:05","23.14","73.652","","","469.7265625","498.046875","0","","","","931","23.14","398.75
","38.31
","399","56",""
"578","2013-06-20 09:11:18","23.14","73.652","","","469.23828125","498.046875","0","","","","930","23.14","399.00
","38.38
","399","56",""
"579","2013-06-20 09:11:31","23.29","73.922","","","468.75","498.046875","0","","","","927","23.29","399.00
","38.38
","400","56",""
"580","2013-06-20 09:11:32","23.29","73.922","","","469.23828125","498.046875","0","","","","928","23.29","399.00
","38.38
","400","56",""
"581","2013-06-20 09:11:34","23.29","73.922","","","469.23828125","498.046875","0","","","","929","23.29","399.00
","38.38
","400","56",""
"582","2013-06-20 09:11:50","23.29","73.922","","","467.28515625","496.09375","0","","","","927","23.29","400.00
","38.31
","400","56",""
"583","2013-06-20 09:12:01","23.44","74.192","","","467.28515625","498.046875","0","","","","924","23.44","401.00
","38.38
","399","56",""
"584","2013-06-20 09:12:02","23.44","74.192","","","466.796875","498.046875","0","","","","931","23.44","401.00
","38.38
","400","56",""
"585","2013-06-20 09:12:03","23.44","74.192","","","467.28515625","498.046875","0","","","","928","23.44","401.00
","38.38
","400","57",""
"586","2013-06-20 09:12:04","23.44","74.192","","","467.28515625","498.046875","0","","","","930","23.44","401.00
","38.38
","400","57",""
"587","2013-06-20 09:12:19","23.29","73.922","","","466.30859375","498.046875","0","","","","934","23.29","401.75
","38.31
","400","56",""
"588","2013-06-20 09:12:31","23.29","73.922","","","465.33203125","498.046875","0","","","","925","23.29","401.00
","38.31
","400","56",""
"589","2013-06-20 09:12:32","23.29","73.922","","","465.33203125","498.046875","0","","","","931","23.29","401.00
","38.31
","400","56",""
"590","2013-06-20 09:12:35","23.29","73.922","","","464.35546875","500","0","","","","931","23.29","400.75
","38.31
","400","56",""
"591","2013-06-20 09:12:50","23.29","73.922","","","463.37890625","498.046875","0","","","","930","23.29","399.25
","38.25
","399","56",""
"592","2013-06-20 09:13:02","23.14","73.652","","","461.9140625","498.046875","0","","","","931","23.14","398.75
","38.31
","399","56",""
"593","2013-06-20 09:13:03","23.14","73.652","","","461.9140625","498.046875","0","","","","928","23.14","398.75
","38.31
","399","56",""
"594","2013-06-20 09:13:05","23.14","73.652","","","461.42578125","500","0","","","","929","23.14","399.00
","38.31
","399","56",""
"595","2013-06-20 09:13:24","23.29","73.922","","","458.984375","496.09375","0","","","","933","23.29","398.75
","38.25
","400","56",""
"596","2013-06-20 09:14:01","23.14","73.652","","","454.1015625","498.046875","0","","","","930","23.14","398.25
","38.25
","400","56",""
"597","2013-06-20 09:15:02","23.14","73.652","","","448.2421875","496.09375","0","","","","929","23.14","397.50
","38.13
","400","56",""
"598","2013-06-20 09:16:02","23.14","73.652","","","431.640625","498.046875","0","","","","931","23.14","399.50
","38.13
","400","57",""
"599","2013-06-20 09:17:02","23.29","73.922","","","359.375","498.046875","0","","","","917","23.29","400.00
","38.13
","400","57",""
"600","2013-06-20 09:18:02","23.29","73.922","","","373.53515625","498.046875","0","","","","929","23.29","403.25
","38.06
","400","59",""
"601","2013-06-20 09:19:01","23.44","74.192","","","386.23046875","496.09375","0","","","","929","23.44","400.25
","38.00
","400","59",""
"602","2013-06-20 09:20:02","23.29","73.922","","","397.4609375","498.046875","0","","","","927","23.29","397.75
","38.06
","400","58",""
"603","2013-06-20 09:21:02","23.44","74.192","","","407.2265625","498.046875","0","","","","929","23.44","399.00
","38.00
","400","58",""
"604","2013-06-20 09:22:02","23.29","73.922","","","418.9453125","496.09375","0","","","","931","23.29","399.75
","38.00
","399","57",""
"605","2013-06-20 09:22:14","23.29","73.922","","","418.9453125","498.046875","0","","","","931","23.29","400.00
","37.94
","399","57",""
"606","2013-06-20 09:22:15","23.29","73.922","","","418.9453125","496.09375","0","","","","929","23.29","400.00
","37.94
","399","57",""
"607","2013-06-20 09:22:31","23.29","73.922","","","421.875","498.046875","0","","","","922","23.29","400.25
","38.00
","399","57",""
"608","2013-06-20 09:22:46","23.29","73.922","","","423.33984375","496.09375","0","","","","931","23.29","400.75
","37.94
","400","57",""
"609","2013-06-20 09:22:47","23.29","73.922","","","422.8515625","498.046875","0","","","","926","23.29","400.75
","37.94
","400","57",""
"610","2013-06-20 09:22:49","23.29","73.922","","","423.33984375","498.046875","0","","","","931","23.29","401.00
","38.00
","400","57",""
"611","2013-06-20 09:23:00","23.29","73.922","","","426.7578125","496.09375","0","","","","926","23.29","400.25
","37.94
","400","57",""
"612","2013-06-20 09:23:02","23.29","73.922","","","426.7578125","498.046875","0","","","","930","23.29","400.25
","37.94
","399","57",""
"613","2013-06-20 09:23:16","23.14","73.652","","","426.7578125","494.140625","0","","","","931","23.14","399.25
","37.94
","399","57",""
"614","2013-06-20 09:23:17","23.29","73.922","","","426.26953125","498.046875","0","","","","932","23.29","399.25
","37.94
","399","56",""
"615","2013-06-20 09:23:19","23.14","73.652","","","426.7578125","498.046875","0","","","","929","23.14","399.25
","37.94
","399","57",""
"616","2013-06-20 09:23:31","23.14","73.652","","","429.6875","498.046875","0","","","","931","23.14","399.25
","38.00
","400","57",""
"617","2013-06-20 09:23:46","23.29","73.922","","","430.17578125","498.046875","0","","","","925","23.29","399.25
","38.00
","400","56",""
"618","2013-06-20 09:23:47","23.29","73.922","","","430.6640625","498.046875","0","","","","932","23.29","399.25
","38.00
","399","56",""
"619","2013-06-20 09:23:49","23.14","73.652","","","430.17578125","496.09375","0","","","","928","23.14","399.25
","37.94
","399","56",""
"620","2013-06-20 09:24:01","23.14","73.652","","","430.17578125","498.046875","0","","","","927","23.14","398.75
","38.06
","399","56",""
"621","2013-06-20 09:24:02","23.14","73.652","","","430.17578125","494.140625","0","","","","934","23.14","398.75
","38.06
","399","56",""
"622","2013-06-20 09:24:16","23.14","73.652","","","433.59375","498.046875","0","","","","929","23.14","398.50
","37.94
","400","56",""
"623","2013-06-20 09:24:17","23.29","73.922","","","434.08203125","498.046875","0","","","","930","23.29","398.75
","38.00
","400","56",""
"624","2013-06-20 09:24:19","23.29","73.922","","","434.08203125","496.09375","0","","","","934","23.29","398.75
","38.00
","400","56",""
"625","2013-06-20 09:24:31","23.29","73.922","","","433.10546875","500","0","","","","932","23.29","398.75
","38.06
","400","56",""
"626","2013-06-20 09:24:45","23.29","73.922","","","438.4765625","496.09375","0","","","","928","23.29","398.25
","37.94
","399","56",""
"627","2013-06-20 09:24:46","23.29","73.922","","","437.5","496.09375","0","","","","930","23.29","398.25
","37.94
","399","56",""
"628","2013-06-20 09:24:48","23.29","73.922","","","437.5","498.046875","0","","","","934","23.29","398.25
","38.00
","400","56",""
"629","2013-06-20 09:25:00","23.14","73.652","","","437.01171875","496.09375","0","","","","934","23.14","398.50
","37.94
","400","56",""
"630","2013-06-20 09:25:02","23.14","73.652","","","437.5","496.09375","0","","","","934","23.14","398.50
","38.00
","400","56",""
"631","2013-06-20 09:25:15","23.14","73.652","","","437.01171875","498.046875","0","","","","930","23.14","398.50
","38.06
","400","56",""
"632","2013-06-20 09:25:16","23.29","73.922","","","437.01171875","500","0","","","","933","23.29","398.25
","38.00
","400","56",""
"633","2013-06-20 09:25:18","23.29","73.922","","","437.5","498.046875","0","","","","925","23.29","398.25
","38.06
","400","56",""
"634","2013-06-20 09:25:31","23.44","74.192","","","440.91796875","498.046875","0","","","","933","23.44","398.50
","38.00
","400","56",""
"635","2013-06-20 09:25:45","23.29","73.922","","","439.94140625","498.046875","0","","","","926","23.29","398.50
","37.94
","400","56",""
"636","2013-06-20 09:25:46","23.29","73.922","","","440.4296875","498.046875","0","","","","933","23.29","398.50
","37.94
","400","56",""
"637","2013-06-20 09:25:48","23.29","73.922","","","439.94140625","498.046875","0","","","","927","23.29","398.75
","38.00
","400","56",""
"638","2013-06-20 09:26:01","23.29","73.922","","","441.89453125","498.046875","0","","","","931","23.29","398.50
","38.00
","399","56",""
"639","2013-06-20 09:26:02","23.29","73.922","","","442.87109375","498.046875","0","","","","928","23.29","398.75
","38.00
","400","56",""
"640","2013-06-20 09:26:15","23.29","73.922","","","443.359375","494.140625","0","","","","933","23.29","399.25
","38.06
","400","55",""
"641","2013-06-20 09:26:16","23.29","73.922","","","443.359375","498.046875","0","","","","928","23.29","399.25
","38.06
","400","55",""
"642","2013-06-20 09:26:18","23.29","73.922","","","443.84765625","498.046875","0","","","","930","23.29","399.25
","38.00
","400","56",""
"643","2013-06-20 09:26:31","23.14","73.652","","","443.359375","498.046875","0","","","","932","23.14","399.25
","38.00
","399","54",""
"644","2013-06-20 09:26:46","23.14","73.652","","","445.3125","498.046875","0","","","","928","23.14","399.50
","38.06
","400","56",""
"645","2013-06-20 09:26:47","23.14","73.652","","","446.2890625","498.046875","0","","","","934","23.14","399.75
","38.00
","400","55",""
"646","2013-06-20 09:26:49","23.14","73.652","","","446.77734375","498.046875","0","","","","925","23.14","399.75
","38.06
","400","56",""
"647","2013-06-20 09:27:01","23.14","73.652","","","446.77734375","496.09375","0","","","","930","23.14","399.75
","38.00
","400","55",""
"648","2013-06-20 09:27:02","23.14","73.652","","","446.77734375","498.046875","0","","","","933","23.14","399.75
","38.00
","400","55",""
"649","2013-06-20 09:27:15","23.44","74.192","","","446.2890625","498.046875","0","","","","925","23.44","399.50
","38.00
","400","55",""
"650","2013-06-20 09:27:16","23.44","74.192","","","446.2890625","498.046875","0","","","","931","23.44","399.25
","38.00
","399","55",""
"651","2013-06-20 09:27:18","23.29","73.922","","","446.2890625","500","0","","","","933","23.29","399.50
","38.00
","399","55",""
"652","2013-06-20 09:27:31","23.29","73.922","","","448.2421875","498.046875","0","","","","932","23.29","399.50
","38.00
","399","56",""
"653","2013-06-20 09:27:46","23.14","73.652","","","449.21875","498.046875","0","","","","927","23.14","400.25
","38.00
","400","55",""
"654","2013-06-20 09:27:47","23.14","73.652","","","448.73046875","498.046875","0","","","","931","23.14","400.00
","37.94
","400","55",""
"655","2013-06-20 09:27:49","23.14","73.652","","","449.21875","500","0","","","","934","23.14","400.25
","38.00
","400","55",""
"656","2013-06-20 09:28:01","23.29","73.922","","","448.73046875","498.046875","0","","","","929","23.29","400.25
","37.94
","399","56",""
"657","2013-06-20 09:28:02","23.29","73.922","","","449.21875","496.09375","0","","","","929","23.29","400.25
","37.94
","399","56",""
"658","2013-06-20 09:28:15","23.14","73.652","","","450.68359375","498.046875","0","","","","931","23.14","400.25
","37.88
","399","56",""
"659","2013-06-20 09:28:16","23.14","73.652","","","450.68359375","498.046875","0","","","","933","23.14","400.25
","37.94
","400","55",""
"660","2013-06-20 09:28:18","23.14","73.652","","","450.68359375","498.046875","0","","","","925","23.14","400.25
","37.94
","400","55",""
"661","2013-06-20 09:28:31","23.29","73.922","","","451.171875","498.046875","0","","","","933","23.29","399.75
","37.88
","400","56",""
"662","2013-06-20 09:28:46","23.14","73.652","","","451.171875","498.046875","0","","","","929","23.14","398.50
","37.88
","400","56",""
"663","2013-06-20 09:28:47","23.14","73.652","","","451.66015625","498.046875","0","","","","934","23.14","398.25
","37.88
","400","56",""
"664","2013-06-20 09:28:49","23.14","73.652","","","451.66015625","500","0","","","","925","23.14","398.00
","37.88
","400","56",""
"665","2013-06-20 09:29:01","23.14","73.652","","","452.63671875","496.09375","0","","","","925","23.14","398.00
","37.88
","399","56",""
"666","2013-06-20 09:29:02","23.14","73.652","","","452.1484375","498.046875","0","","","","932","23.14","398.00
","37.94
","400","56",""
"667","2013-06-20 09:29:15","23.14","73.652","","","453.125","498.046875","0","","","","932","23.14","398.75
","37.94
","400","56",""
"668","2013-06-20 09:29:16","23.14","73.652","","","453.61328125","498.046875","0","","","","930","23.14","398.75
","37.94
","400","55",""
"669","2013-06-20 09:29:18","23.14","73.652","","","453.125","498.046875","0","","","","926","23.14","398.75
","37.88
","400","56",""
"670","2013-06-20 09:29:31","23.14","73.652","","","453.125","498.046875","0","","","","929","23.14","399.50
","37.88
","399","55",""
"671","2013-06-20 09:29:46","23.14","73.652","","","454.58984375","498.046875","0","","","","928","23.14","400.00
","37.81
","399","56",""
"672","2013-06-20 09:29:47","23.14","73.652","","","455.078125","498.046875","0","","","","934","23.14","400.25
","37.88
","399","56",""
"673","2013-06-20 09:29:49","22.99","73.382","","","455.078125","498.046875","0","","","","926","22.99","400.25
","37.81
","399","56",""
"674","2013-06-20 09:30:02","22.99","73.382","","","455.56640625","498.046875","0","","","","927","22.99","400.75
","37.81
","400","55",""
"675","2013-06-20 09:30:03","22.99","73.382","","","455.56640625","498.046875","0","","","","931","22.99","400.75
","37.81
","400","55",""
"676","2013-06-20 09:30:15","22.99","73.382","","","454.58984375","498.046875","0","","","","928","22.99","401.00
","37.81
","400","55",""
"677","2013-06-20 09:30:16","22.99","73.382","","","455.56640625","498.046875","0","","","","929","22.99","401.00
","37.81
","400","55",""
"678","2013-06-20 09:30:17","22.99","73.382","","","455.078125","498.046875","0","","","","934","22.99","401.00
","37.81
","400","55",""
"679","2013-06-20 09:30:32","22.99","73.382","","","456.0546875","500","0","","","","929","22.99","401.25
","37.81
","400","56",""
"680","2013-06-20 09:30:46","23.14","73.652","","","457.03125","498.046875","0","","","","925","23.14","400.25
","37.75
","400","56",""
"681","2013-06-20 09:30:47","23.14","73.652","","","457.03125","500","0","","","","933","23.14","400.25
","37.75
","400","56",""
"682","2013-06-20 09:30:48","23.14","73.652","","","457.03125","498.046875","0","","","","925","23.14","400.00
","37.75
","400","56",""
"683","2013-06-20 09:31:02","23.14","73.652","","","457.03125","498.046875","0","","","","931","23.14","399.50
","37.75
","399","55",""
"684","2013-06-20 09:31:03","23.14","73.652","","","457.03125","498.046875","0","","","","933","23.14","399.50
","37.75
","400","55",""
"685","2013-06-20 09:31:15","23.14","73.652","","","457.03125","498.046875","0","","","","932","23.14","398.75
","37.75
","400","56",""
"686","2013-06-20 09:31:16","23.14","73.652","","","457.51953125","498.046875","0","","","","931","23.14","398.75
","37.75
","399","56",""
"687","2013-06-20 09:31:18","23.14","73.652","","","457.03125","498.046875","0","","","","927","23.14","398.75
","37.75
","400","56",""
"688","2013-06-20 09:31:33","22.99","73.382","","","458.49609375","498.046875","0","","","","929","22.99","397.75
","37.81
","400","56",""
"689","2013-06-20 09:31:46","23.14","73.652","","","458.49609375","498.046875","0","","","","933","23.14","397.75
","37.69
","400","55",""
"690","2013-06-20 09:31:47","22.99","73.382","","","458.49609375","498.046875","0","","","","924","22.99","397.50
","37.69
","399","55",""
"691","2013-06-20 09:31:48","22.99","73.382","","","458.49609375","498.046875","0","","","","925","22.99","397.50
","37.69
","400","55",""
"692","2013-06-20 09:32:02","22.99","73.382","","","458.984375","498.046875","0","","","","932","22.99","398.00
","37.75
","400","55",""
"693","2013-06-20 09:32:03","22.99","73.382","","","458.49609375","494.140625","0","","","","932","22.99","398.00
","37.75
","400","55",""
"694","2013-06-20 09:32:16","22.99","73.382","","","459.47265625","498.046875","0","","","","926","22.99","397.75
","37.75
","399","55",""
"695","2013-06-20 09:32:17","22.99","73.382","","","459.47265625","498.046875","0","","","","931","22.99","397.75
","37.75
","399","55",""
"696","2013-06-20 09:32:18","22.99","73.382","","","458.49609375","496.09375","0","","","","933","22.99","398.00
","37.75
","399","55",""
"697","2013-06-20 09:32:33","23.14","73.652","","","460.44921875","498.046875","0","","","","925","23.14","397.00
","37.75
","399","55",""
"698","2013-06-20 09:32:46","23.14","73.652","","","459.9609375","496.09375","0","","","","927","23.14","396.50
","37.75
","400","55",""
"699","2013-06-20 09:32:46","23.14","73.652","","","460.44921875","498.046875","0","","","","920","23.14","396.25
","37.75
","400","56",""
"700","2013-06-20 09:32:48","23.14","73.652","","","459.9609375","496.09375","0","","","","918","23.14","396.25
","37.81
","400","56",""
"701","2013-06-20 09:33:02","23.14","73.652","","","459.9609375","498.046875","0","","","","929","23.14","396.25
","37.81
","400","55",""
"702","2013-06-20 09:33:03","23.14","73.652","","","460.44921875","496.09375","0","","","","924","23.14","396.25
","37.75
","400","56",""
"703","2013-06-20 09:33:15","23.14","73.652","","","460.44921875","498.046875","0","","","","907","23.14","395.25
","37.81
","400","56",""
"704","2013-06-20 09:33:16","23.14","73.652","","","460.9375","498.046875","0","","","","848","23.14","395.00
","37.81
","400","56",""
"705","2013-06-20 09:33:18","23.14","73.652","","","461.42578125","498.046875","0","","","","925","23.14","394.75
","37.81
","400","55",""
"706","2013-06-20 09:33:33","23.14","73.652","","","461.9140625","498.046875","0","","","","926","23.14","395.75
","37.81
","400","56",""
"707","2013-06-20 09:33:45","23.14","73.652","","","461.42578125","498.046875","0","","","","893","23.14","396.25
","37.75
","400","56",""
"708","2013-06-20 09:33:46","23.14","73.652","","","461.42578125","494.140625","0","","","","885","23.14","396.25
","37.75
","400","56",""
"709","2013-06-20 09:33:48","23.14","73.652","","","461.9140625","498.046875","0","","","","790","23.14","396.25
","37.81
","399","56",""
"710","2013-06-20 09:34:02","23.14","73.652","","","461.9140625","498.046875","0","","","","925","23.14","396.75
","37.88
","399","56",""
"711","2013-06-20 09:34:03","23.14","73.652","","","461.9140625","498.046875","0","","","","928","23.14","397.00
","37.88
","399","56",""
"712","2013-06-20 09:34:15","23.14","73.652","","","462.890625","496.09375","0","","","","925","23.14","398.50
","37.88
","399","56",""
"713","2013-06-20 09:34:16","23.14","73.652","","","461.9140625","498.046875","0","","","","914","23.14","398.50
","37.81
","400","56",""
"714","2013-06-20 09:34:18","23.14","73.652","","","462.40234375","498.046875","0","","","","913","23.14","398.50
","37.88
","399","56",""
"715","2013-06-20 09:34:33","22.99","73.382","","","462.890625","498.046875","0","","","","925","22.99","398.75
","37.75
","400","56",""
"716","2013-06-20 09:34:45","22.99","73.382","","","463.37890625","496.09375","0","","","","931","22.99","399.50
","37.81
","400","56",""
"717","2013-06-20 09:34:46","22.99","73.382","","","462.40234375","498.046875","0","","","","915","22.99","399.25
","37.81
","400","56",""
"718","2013-06-20 09:34:48","22.99","73.382","","","462.890625","498.046875","0","","","","932","22.99","399.50
","37.81
","400","57",""
"719","2013-06-20 09:35:02","23.14","73.652","","","462.890625","498.046875","0","","","","939","23.14","402.25
","37.81
","400","58",""
"720","2013-06-20 09:35:03","23.14","73.652","","","463.37890625","498.046875","0","","","","937","23.14","402.50
","37.81
","400","58",""
"721","2013-06-20 09:35:15","23.14","73.652","","","463.37890625","498.046875","0","","","","936","23.14","406.00
","37.88
","400","57",""
"722","2013-06-20 09:35:16","22.99","73.382","","","463.8671875","496.09375","0","","","","938","22.99","406.00
","37.88
","400","57",""
"723","2013-06-20 09:35:18","23.14","73.652","","","463.8671875","496.09375","0","","","","934","23.14","406.00
","37.88
","399","58",""
"724","2013-06-20 09:35:33","22.99","73.382","","","463.8671875","496.09375","0","","","","949","22.99","407.75
","37.94
","400","59",""
"725","2013-06-20 09:35:45","23.14","73.652","","","464.35546875","498.046875","0","","","","946","23.14","408.50
","38.00
","400","58",""
"726","2013-06-20 09:35:46","23.14","73.652","","","463.8671875","498.046875","0","","","","943","23.14","408.50
","37.94
","399","59",""
"727","2013-06-20 09:36:02","22.99","73.382","","","464.35546875","500","0","","","","929","22.99","408.00
","37.94
","399","58",""
"728","2013-06-20 09:37:01","23.14","73.652","","","0","72.265625","0","","","","944","23.14","409.75
","38.31
","400","60",""
"729","2013-06-20 09:37:46","23.29","73.922","","","0","91.796875","0","","","","950","23.29","407.00
","38.56
","400","63",""
"730","2013-06-20 09:37:47","23.29","73.922","","","0","83.984375","0","","","","942","23.29","407.00
","38.56
","400","62",""
"731","2013-06-20 09:38:02","23.14","73.652","","","0","70.3125","0","","","","943","23.14","407.00
","38.63
","400","61",""
"732","2013-06-20 09:38:03","23.14","73.652","","","0.9765625","62.5","0","","","","948","23.14","407.00
","38.63
","400","62",""
"733","2013-06-20 09:38:07","23.29","73.922","","","65.91796875","0","0","0","","","944","23.29","407.00
","38.63
","232","61",""
"734","2013-06-20 09:38:09","23.29","73.922","","","40.0390625","113.28125","0","","0","","943","23.29","407.00
","38.69
","204","62",""
"735","2013-06-20 09:38:18","23.29","73.922","","","0","0","0","","","","942","23.29","406.00
","38.69
","199","61",""
"736","2013-06-20 09:38:19","23.29","73.922","","","0","0","0","","","","949","23.29","405.75
","38.69
","199","61",""
"737","2013-06-20 09:38:21","23.29","73.922","","","0","0","0","","","","942","23.29","405.50
","38.63
","199","61",""
"738","2013-06-20 09:38:32","23.14","73.652","","","0","0","0","","","","942","23.14","402.25
","38.69
","199","60",""
"739","2013-06-20 09:38:48","23.14","73.652","","","0","0","0","","","","948","23.14","395.25
","38.81
","199","60",""
"740","2013-06-20 09:38:49","23.14","73.652","","","0","0","0","","","","944","23.14","394.75
","38.75
","199","60",""
"741","2013-06-20 09:38:51","23.14","73.652","","","0","0","0","","","","947","23.14","393.75
","38.75
","199","60",""
"742","2013-06-20 09:39:01","23.14","73.652","","","0","0","0","","","","945","23.14","387.75
","38.81
","198","60",""
"743","2013-06-20 09:39:03","23.14","73.652","","","0","0","0","","","","947","23.14","387.00
","38.81
","198","60",""
"744","2013-06-20 09:39:18","22.99","73.382","","","0","0","0","","","","943","22.99","376.75
","38.81
","198","60",""
"745","2013-06-20 09:39:19","23.14","73.652","","","0","0","0","","","","950","23.14","376.00
","38.81
","198","60",""
"746","2013-06-20 09:39:21","23.14","73.652","","","0","0","0","","","","942","23.14","374.75
","38.81
","198","61",""
"747","2013-06-20 09:39:33","23.14","73.652","","","0","0","0","","","","950","23.14","365.75
","38.81
","199","60",""
"748","2013-06-20 09:39:48","22.99","73.382","","","0","0","0","","","","948","22.99","354.00
","38.88
","198","60",""
"749","2013-06-20 09:39:49","23.14","73.652","","","0","0","0","","","","945","23.14","353.25
","38.88
","198","60",""
"750","2013-06-20 09:39:51","22.99","73.382","","","0","0","0","","","","947","22.99","351.75
","38.88
","198","61",""
"751","2013-06-20 09:40:02","23.14","73.652","","","0","0","0","","","","946","23.14","342.00
","38.94
","198","60",""
"752","2013-06-20 09:40:03","23.14","73.652","","","0","0","0","","","","950","23.14","341.00
","39.00
","198","61",""
"753","2013-06-20 09:40:18","23.14","73.652","","","0","0","0","","","","942","23.14","330.25
","39.00
","199","61",""
"754","2013-06-20 09:40:19","23.14","73.652","","","0","0","0","","","","949","23.14","329.50
","39.00
","199","61",""
"755","2013-06-20 09:40:21","23.14","73.652","","","0","0","0","","","","942","23.14","328.00
","39.00
","199","61",""
"756","2013-06-20 09:40:32","23.14","73.652","","","0","0","0","","","","942","23.14","319.25
","39.06
","198","61",""
"757","2013-06-20 09:40:48","23.14","73.652","","","0","0","0","","","","950","23.14","308.75
","39.13
","198","61",""
"758","2013-06-20 09:40:48","23.14","73.652","","","0","0","0","","","","943","23.14","308.00
","39.06
","198","60",""
"759","2013-06-20 09:40:50","23.14","73.652","","","0","0","0","","","","950","23.14","306.75
","39.06
","198","60",""
"760","2013-06-20 09:41:02","23.14","73.652","","","0","0","0","","","","950","23.14","298.25
","39.13
","199","60",""
"761","2013-06-20 09:41:03","23.14","73.652","","","0","0","0","","","","943","23.14","297.50
","39.13
","199","60",""
"762","2013-06-20 09:41:17","23.14","73.652","","","0","0","0","","","","942","23.14","287.75
","39.19
","198","61",""
"763","2013-06-20 09:41:18","23.14","73.652","","","0","0","0","","","","948","23.14","287.00
","39.13
","198","60",""
"764","2013-06-20 09:41:20","23.14","73.652","","","0","0","0","","","","943","23.14","285.50
","39.13
","198","60",""
"765","2013-06-20 09:41:32","22.99","73.382","","","0","0","0","","","","948","22.99","277.25
","39.13
","198","60",""
"766","2013-06-20 09:41:47","23.14","73.652","","","0","0","0","","","","942","23.14","267.25
","39.19
","198","60",""
"767","2013-06-20 09:41:48","23.14","73.652","","","0","0","0","","","","949","23.14","266.50
","39.19
","198","60",""
"768","2013-06-20 09:41:50","23.14","73.652","","","0","0","0","","","","941","23.14","265.25
","39.19
","198","60",""
"769","2013-06-20 09:42:02","23.14","73.652","","","0","0","0","","","","944","23.14","258.25
","39.19
","299","60",""
